Metagenome	Bin Name	Marker Lineage	# Genomes	# Markers	# Marker Sets	0	1	2	3	4	5+	Completeness	Contamination	Domain	Phylum	Class	Order	Family	Genus	Species	FastANI Reference	FastANI Reference Radius	FastANI Taxonomy	FastANI ANI	FastANI Alignment Fraction	Closest Placement Reference	Closest Placement Taxonomy	Closest Placement ANI	Closest Placement Alignment Fraction	Classification Method	Note	Other Related References	MSA AA Percent	RED Value	Warnings	...2	BinContigLenSum	hallmarkSum	gcMean	seqname	max_contigLen	max_score	max_contigLenGroup	full-partial	bin_high_group	bin_high_ContigLenSum	GroupPercent
A1	bin.038	root	5656	56	24	55	1	0	0	0	0	4.17	0	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter		-	-	-	-	-	GCA_013288745.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__Ferruginibacter sp013288745	81.48	0.53	taxonomic classification defined by topology and ANI	-	-	21.02	0.9721987453	-	37	551566	2	34	NODE_2261_length_19377_cov_24.676793	19377	NA	Bacteria?	NA	Bacteria?	531549	96
A1	bin.039	k__Bacteria	2258	187	116	54	105	28	0	0	0	88.72	20.74	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae	Acidobacterium_A		-	-	-	-	-	GCA_013285705.1	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Acidobacterium_A;s__Acidobacterium_A sp013285705	83.7	0.41	taxonomic classification defined by topology and ANI	-	GCF_009765985.1, s__Acidobacterium_A s...	54.85	0.9810252674	Genome has more than 18.3% of markers with multiple hits	38	6355837	2	57	NODE_31_length_119006_cov_21.555212	119006	NA	Bacteria?	NA	Bacteria?	6258839	98
A1	bin.040	c__Deltaproteobacteria	83	247	155	27	210	8	2	0	0	90.5	6.64	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Palsa-1150		-	-	-	-	-	GCA_003139415.1	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__Palsa-1150;s__Palsa-1150 sp003139415	78.53	0.43	taxonomic classification defined by topology and ANI	-	GCA_003153495.1, s__Palsa-1150 sp00315...	80.54	0.9313915133	-	39	7001800	0	70	NODE_7_length_161027_cov_8.070832	161027	NA	Bacteria?	NA	Bacteria?	6993968	99
A1	bin.041	k__Bacteria	5449	104	58	96	8	0	0	0	0	6.36	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	40	203647	0	42	NODE_5481_length_11443_cov_3.674131	11443	NA	Bacteria?	NA	Bacteria?	198602	97
A1	bin.042	k__Bacteria	5449	104	58	85	19	0	0	0	0	26.18	0	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter		-	-	-	-	-	GCF_009765905.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__Mucilaginibacter sp009765905	90.92	0.77	taxonomic classification defined by topology and ANI	-	GCA_013289005.1, s__Mucilaginibacter s...	26.72	0.9937716673	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	41	1523218	2	40	NODE_254_length_59802_cov_17.122266	59802	NA	Bacteria?	NA	Bacteria?	1472392	96
A1	bin.043	k__Bacteria	5449	104	58	56	48	0	0	0	0	69.75	0	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae	Granulicella_A		-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	59.02	0.9398682204	-	42	3739774	0	58	NODE_21_length_130392_cov_11.414587	130392	NA	Bacteria?	NA	Bacteria?	3698513	98
A1	bin.044	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	43	83777	0	55	NODE_7373_length_9591_cov_3.075294	9591	NA	Bacteria?	NA	Bacteria?	83777	100
A1	bin.045	k__Bacteria	2258	187	116	100	86	1	0	0	0	53.43	0.05	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae	Granulicella_A		-	-	-	-	-	GCF_009766105.1	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella_A;s__Granulicella_A sp009766105	91.8	0.82	taxonomic classification defined by topology and ANI	-	GCF_000178955.2, s__Granulicella_A mal...	52.89	0.9901440311	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	44	3508205	1	56	NODE_142_length_74316_cov_37.066145	74316	NA	Bacteria?	NA	Bacteria?	3466382	98
A1	bin.046	k__Bacteria	5449	104	58	67	37	0	0	0	0	50.17	0	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales_A	BOG-932	BOG-932		-	-	-	-	-	GCA_003165335.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Azospirillales_A;f__BOG-932;g__BOG-932;s__BOG-932 sp003165335	78.65	0.36	taxonomic classification defined by topology and ANI	-	GCA_903970575.1, s__BOG-932 sp90397057...	42.72	0.9557032342	-	45	2335524	1	63	NODE_989_length_30978_cov_4.479675	30978	NA	Bacteria?	NA	Bacteria?	2296958	98
A1	bin.047	p__Bacteroidetes	350	316	210	39	45	88	104	35	5	94.13	153.15	Bacteria	Bacteroidota	Bacteroidia	AKYH767	Palsa-948	JABEUT01		-	-	-	-	-	-	-	-	-	ANI	-	GCA_013288205.1, s__JABEUT01 sp0132882...	18.36	0.9534927028	Genome has more than 65.8% of markers with multiple hits	46	6348089	15	38	NODE_452_length_45018_cov_5.116674	45018	NA	Bacteria?	NA	Bacteria?	5766808	90
A1	bin.048	k__Bacteria	5449	104	58	64	33	7	0	0	0	58.93	10.34	Bacteria	Actinobacteriota	Acidimicrobiia	Acidimicrobiales	RAAP-2	Bog-473		-	-	-	-	-	-	-	-	-	ANI	-	GCA_003169675.1, s__Bog-473 sp00316967...	44.21	0.907271996	-	47	2088818	1	66	NODE_1623_length_23374_cov_4.201338	23374	NA	Bacteria?	NA	Bacteria?	2058399	98
A1	bin.049	k__Archaea	207	149	107	119	26	2	2	0	0	14.26	2.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	48	1739863	8	34	NODE_4_length_206523_cov_7.396308	206523	0.993	NCLDV	|full	NCLDV	1031735	59
A1	bin.050	root	5656	56	24	51	2	3	0	0	0	20.83	12.5	Bacteria	Proteobacteria	Gammaproteobacteria	Nevskiales	Nevskiaceae	Nevskia		-	-	-	-	-	-	-	-	-	ANI	-	GCF_000711955.1, s__Nevskia soli, 95.0...	21.12	0.9443739008	-	49	915483	2	65	NODE_1951_length_21222_cov_4.807578	21222	NA	Bacteria?	NA	Bacteria?	905395	98
A1	bin.051	k__Bacteria	924	161	108	89	71	1	0	0	0	43.77	0.93	Bacteria	Eremiobacterota	Eremiobacteria	Baltobacterales	Baltobacteraceae	Aquilonibacter		-	-	-	-	-	GCA_003167055.1	d__Bacteria;p__Eremiobacterota;c__Eremiobacteria;o__Baltobacterales;f__Baltobacteraceae;g__Aquilonibacter;s__Aquilonibacter stordalenmirensis	81.4	0.62	taxonomic classification defined by topology and ANI	-	-	32.54	0.967738267	-	50	630525	1	61	NODE_3165_length_15944_cov_3.950406	15944	NA	Bacteria?	NA	Bacteria?	603912	95
A1	bin.052	k__Bacteria	5449	104	58	18	24	28	30	4	0	94.72	142.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	51	18786618	10	57	NODE_1_length_290145_cov_10.843852	290145	NA	Bacteria?	NA	Bacteria?	18403455	97
A1	bin.053	k__Bacteria	5449	104	58	65	28	9	2	0	0	52.23	19.12	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	BOG-935		-	-	-	-	-	GCA_003165275.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__BOG-935;s__BOG-935 sp003165275	78.24	0.36	taxonomic classification defined by topology and ANI	-	-	30.16	0.936088061	Genome has more than 12.5% of markers with multiple hits	52	1014379	0	66	NODE_5178_length_11884_cov_4.045651	11884	NA	Bacteria?	NA	Bacteria?	1009109	99
A1	bin.054	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	53	39787	0	58	NODE_13891_length_6582_cov_2.597365	6582	NA	Bacteria?	NA	Bacteria?	34357	86
A1	bin.055	root	5656	56	24	55	1	0	0	0	0	4.17	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	54	39345	1	66	NODE_14981_length_6303_cov_3.275128	6303	NA	Bacteria?	NA	Bacteria?	33344	84
A1	bin.056	k__Bacteria	88	230	148	50	174	5	1	0	0	82.5	4.73	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	UBA11358	UBA11358		-	-	-	-	-	-	-	-	-	ANI	-	GCA_903895255.1, s__UBA11358 sp9038952...	63.59	0.9443820445	-	55	4100719	4	59	NODE_743_length_35946_cov_6.822825	35946	NA	Bacteria?	NA	Bacteria?	3931458	95
A1	bin.057	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	56	5157	0	63	NODE_20990_length_5157_cov_2.849471	5157	NA	Bacteria?	NA	Bacteria?	5157	100
A1	bin.058	k__Bacteria	88	230	148	31	194	5	0	0	0	89.56	3.04	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	UBA11358	UBA11358		-	-	-	-	-	-	-	-	-	ANI	-	GCA_903833055.1, s__UBA11358 sp9038330...	72.21	0.9302734611	-	57	4040317	3	52	NODE_3_length_207491_cov_12.007067	207491	NA	Bacteria?	NA	Bacteria?	3860842	95
A1	bin.059	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	58	199422	2	51	NODE_6222_length_10593_cov_3.970962	10593	NA	Bacteria?	NA	Bacteria?	188330	94
A1	bin.060	k__Bacteria	5449	104	58	53	34	13	3	1	0	69.94	34.83	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dyella		-	-	-	-	-	GCF_003977615.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Dyella;s__Dyella sp003977615	87.33	0.52	taxonomic classification defined by topology and ANI	-	GCA_903970555.1, s__Dyella sp903970555...	27.62	0.9951249333	Genome has more than 31.7% of markers with multiple hits	59	4516379	16	60	NODE_1064_length_29744_cov_4.526390	29744	NA	Bacteria?	NA	Bacteria?	4384553	97
A1	bin.061	k__Bacteria	5449	104	58	91	12	1	0	0	0	18.45	1.72	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia		-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	14.69	0.9603569166	-	60	791508	22	67	NODE_4845_length_12395_cov_3.162480	12395	NA	Bacteria?	NA	Bacteria?	745928	94
A1	bin.062	o__Rhodospirillales	63	336	201	73	234	28	1	0	0	85.42	9.25	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Rhodopila		-	-	-	-	-	GCF_009765975.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Rhodopila;s__Rhodopila sp009765975	86.03	0.73	taxonomic classification defined by topology and ANI	-	GCA_003506895.1, s__Rhodopila sp003506...	64.17	0.9812743621	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	61	6039162	7	64	NODE_318_length_53902_cov_5.449459	53902	NA	Bacteria?	NA	Bacteria?	5917020	97
A1	bin.063	k__Bacteria	5449	104	58	99	5	0	0	0	0	6.9	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	62	159249	0	52	NODE_5886_length_10961_cov_3.174858	10961	NA	Bacteria?	NA	Bacteria?	147214	92
A1	bin.064	p__Bacteroidetes	350	316	210	33	269	14	0	0	0	92.52	4.79	Bacteria	Bacteroidota	Bacteroidia	AKYH767	Palsa-948	JABEUT01		-	-	-	-	-	GCA_013288205.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__Palsa-948;g__JABEUT01;s__JABEUT01 sp013288205	79.72	0.48	taxonomic classification defined by topology and ANI	-	GCA_903916255.1, s__JABEUT01 sp9039162...	80.52	0.9590519808	-	63	3366274	8	39	NODE_9_length_151904_cov_12.521702	151904	NA	Bacteria?	NA	Bacteria?	3121073	92
A1	bin.065	k__Archaea	207	149	107	137	12	0	0	0	0	1.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	64	308673	0	61	NODE_212_length_63739_cov_6.708545	63739	0.92	NCLDV	|full	NCLDV	199928	64
A1	bin.066	o__Rhodospirillales	63	336	201	47	289	0	0	0	0	94.66	0	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidocella		-	-	-	-	-	-	-	-	-	ANI	-	GCF_014201825.1, s__Acidocella aromati...	78.92	0.9516249806	-	65	2989662	0	62	NODE_12_length_145086_cov_21.482338	145086	NA	Bacteria?	NA	Bacteria?	2962009	99
A1	bin.067	p__Bacteroidetes	350	316	210	110	197	9	0	0	0	72.2	2.94	Bacteria	Bacteroidota	Bacteroidia	AKYH767	Palsa-948	JABEUT01		-	-	-	-	-	GCA_013288205.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__Palsa-948;g__JABEUT01;s__JABEUT01 sp013288205	83.14	0.5	taxonomic classification defined by topology and ANI	-	GCA_903916255.1, s__JABEUT01 sp9039162...	51.68	0.9771916224	-	66	2200649	2	39	NODE_696_length_36978_cov_8.332692	36978	NA	Bacteria?	NA	Bacteria?	1945537	88
A1	bin.068	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	67	430878	6	55	NODE_1241_length_27182_cov_4.256092	27182	NA	Bacteria?	NA	Bacteria?	385383	89
A1	bin.069	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	68	383288	2	27	NODE_671_length_37830_cov_7.306870	37830	0.96	NCLDV	|full	NCLDV	247193	64
A1	bin.070	k__Bacteria	5449	104	58	52	32	9	4	7	0	49.53	13.48	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	BOG-931		-	-	-	-	-	GCA_003164375.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__BOG-931;s__BOG-931 sp003164375	77.21	0.29	taxonomic classification defined by topology and ANI	-	-	31.92	0.9484157633	Genome has more than 10.8% of markers with multiple hits	69	926148	0	61	NODE_3297_length_15566_cov_3.364773	15566	NA	Bacteria?	NA	Bacteria?	907407	97
A1	bin.071	k__Bacteria	5449	104	58	97	6	1	0	0	0	6.72	1.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	70	2181790	1	55	NODE_417_length_47205_cov_5.796119	47205	NA	Bacteria?	NA	Bacteria?	2124936	97
A1	bin.072	k__Bacteria	5449	104	58	68	36	0	0	0	0	51.72	0	Bacteria	Proteobacteria	Gammaproteobacteria	DSM-16500	DSM-16500	VFKI01		-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	46.28	0.857724567	-	71	1109580	0	43	NODE_2698_length_17555_cov_4.036857	17555	NA	Bacteria?	NA	Bacteria?	1078865	97
A1	bin.073	root	5656	56	24	54	2	0	0	0	0	8.33	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	72	122069	0	63	NODE_5741_length_11137_cov_3.509114	11137	NA	Bacteria?	NA	Bacteria?	122069	100
A1	bin.074	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	73	197568	3	35	NODE_2181_length_19763_cov_3.022783	19763	0.993	dsDNAphage	|full	dsDNAphage	100224	50
A1	bin.075	k__Bacteria	5449	104	58	71	33	0	0	0	0	46.03	0	Bacteria	FCPU426	JAAXVQ01					-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	36.43	0.4626558099	-	74	664265	1	65	NODE_2169_length_19848_cov_10.849543	19848	NA	Bacteria?	NA	Bacteria?	634972	95
A1	bin.076	k__Bacteria	5449	104	58	90	14	0	0	0	0	20.69	0	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	Rhizomicrobium		-	-	-	-	-	GCA_903897605.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micropepsales;f__Micropepsaceae;g__Rhizomicrobium;s__Rhizomicrobium sp903897605	80.04	0.53	taxonomic classification defined by topology and ANI	-	GCA_903857685.1, s__Rhizomicrobium sp9...	14.69	0.9706225205	-	75	247096	1	61	NODE_616_length_39522_cov_6.557757	39522	0.98	dsDNAphage	|full	Bacteria?	207574	84
A1	bin.077	k__Bacteria	5449	104	58	93	11	0	0	0	0	16.38	0	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter		-	-	-	-	-	GCA_013288745.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__Ferruginibacter sp013288745	80.39	0.33	taxonomic classification defined by topology and ANI	-	-	13.62	0.9802244996	-	76	887867	1	34	NODE_429_length_46363_cov_9.302302	46363	NA	Bacteria?	NA	Bacteria?	854440	96
A3	bin.001	k__Bacteria	5449	101	57	92	8	1	0	0	0	15.79	1.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	102892	0	60	NODE_6485_length_10838_cov_6.851433	10838	NA	Bacteria?	NA	Bacteria?	102892	100
A3	bin.002	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	138462	1	32	NODE_8500_length_9284_cov_2.980930	9284	NA	Bacteria?	NA	Bacteria?	77990	56
A3	bin.003	k__Bacteria	924	151	101	56	94	1	0	0	0	58.02	0.11	Bacteria	Patescibacteria	Doudnabacteria	UBA920	O2-02-FULL-48-8	2-01-FULL-45-18		-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	51.76	0.8735670615	-	2	596172	0	47	NODE_2227_length_19361_cov_4.155030	19361	NA	Bacteria?	NA	Bacteria?	580342	97
A3	bin.004	k__Bacteria	88	230	148	30	196	4	0	0	0	86.08	1.27	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Rhabdochlamydiaceae	PALSA-1444		-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	71.99	0.9108763446	-	3	1395028	0	46	NODE_363_length_47168_cov_4.733534	47168	NA	Bacteria?	NA	Bacteria?	1342900	96
A3	bin.005	k__Bacteria	924	160	109	51	108	1	0	0	0	70.81	0.1	Bacteria	Patescibacteria	Doudnabacteria	UBA920	UBA920	PALSA-1336		-	-	-	-	-	-	-	-	-	taxonomic classification fully defined by topology	-	-	67.56	0.9145620222	-	4	1205476	0	45	NODE_40_length_96851_cov_5.436278	96851	NA	Bacteria?	NA	Bacteria?	1187122	98
A3	bin.006	k__Bacteria	5449	104	58	71	30	3	0	0	0	41.38	5.17	Bacteria	Dormibacterota	Dormibacteria	Dormibacterales	Dormibacteraceae	UBA10449		-	-	-	-	-	GCA_003446775.1	d__Bacteria;p__Dormibacterota;c__Dormibacteria;o__Dormibacterales;f__Dormibacteraceae;g__UBA10449;s__UBA10449 sp003446775	84.67	0.62	taxonomic classification defined by topology and ANI	-	GCA_005879945.1, s__UBA10449 sp0058799...	34.21	0.9767403319	-	5	934990	29	66	NODE_97_length_74461_cov_15.004583	74461	1	dsDNAphage	|full	Bacteria?	728610	77
A3	bin.007	k__Bacteria	5449	104	58	76	28	0	0	0	0	37.41	0	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Collimonas		-	-	-	-	-	GCF_002564105.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Collimonas;s__Collimonas sp002564105	94.3	0.93	taxonomic classification defined by topology and ANI	-	GCF_001584185.1, s__Collimonas pratens...	31.07	0.9979102756	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	6	1024759	0	60	NODE_4712_length_12850_cov_3.227433	12850	NA	Bacteria?	NA	Bacteria?	1012609	98
A3	bin.008	k__Bacteria	924	151	101	38	113	0	0	0	0	68.37	0	Bacteria	Patescibacteria	Microgenomatia	Levybacterales	UBA12049	PJMG01		-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	59.86	0.8743537188	-	7	1199767	0	33	NODE_126_length_68771_cov_4.580593	68771	NA	Bacteria?	NA	Bacteria?	1126213	93
A3	bin.009	k__Bacteria	2258	187	116	37	143	7	0	0	0	77.59	4.42	Bacteria	Methylomirabilota	Methylomirabilia	Rokubacteriales	GWA2-73-35	AR37		-	-	-	-	-	GCA_003220345.1	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__GWA2-73-35;g__AR37;s__AR37 sp003220345	78.92	0.43	taxonomic classification defined by topology and ANI	-	-	74.57	0.8746335508	-	8	5091475	1	71	NODE_83_length_77380_cov_6.738493	77380	NA	Bacteria?	NA	Bacteria?	5076444	99
A3	bin.010	k__Bacteria	5449	101	57	93	8	0	0	0	0	14.04	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	91063	0	61	NODE_11920_length_7667_cov_23.489753	7667	NA	Bacteria?	NA	Bacteria?	78977	86
A3	bin.011	k__Bacteria	5449	104	58	93	11	0	0	0	0	8.93	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	98909	0	56	NODE_11904_length_7674_cov_2.890931	7674	NA	Bacteria?	NA	Bacteria?	98909	100
A3	bin.012	k__Bacteria	2258	188	117	83	105	0	0	0	0	52.7	0	Bacteria	Acidobacteriota	Acidobacteriae	UBA7541	UBA7541			-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	53.44	0.8755625385	-	11	1771798	1	59	NODE_118_length_69426_cov_13.797235	69426	NA	Bacteria?	NA	Bacteria?	1741097	98
A3	bin.013	k__Archaea	207	149	107	106	32	10	1	0	0	29.83	9.35	Archaea	Thermoplasmatota	SW-10-69-26					-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	18.62	0.3621459931	-	12	67781	0	66	NODE_14803_length_6827_cov_2.787803	6827	NA	Bacteria?	NA	Bacteria?	57169	84
A3	bin.014	c__Alphaproteobacteria	564	348	229	205	127	14	2	0	0	41.89	6.22	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae			-	-	-	-	-	-	-	-	-	taxonomic classification fully defined by topology	-	-	33.37	0.7925224821	-	13	478750	0	66	NODE_6454_length_10862_cov_3.262330	10862	NA	Bacteria?	NA	Bacteria?	478750	100
A3	bin.015	root	5656	56	24	55	1	0	0	0	0	4.17	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14	38957	0	46	NODE_9523_length_8701_cov_3.605829	8701	NA	Bacteria?	NA	Bacteria?	33941	87
A3	bin.016	k__Bacteria	5449	104	58	83	21	0	0	0	0	24.26	0	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Puia		-	-	-	-	-	GCA_003135585.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Puia;s__Puia sp003135585	83.05	0.64	taxonomic classification defined by topology and ANI	-	-	22.43	0.9739389039	-	15	83740	0	42	NODE_8869_length_9067_cov_2.589325	9067	NA	Bacteria?	NA	Bacteria?	77098	92
A3	bin.017	k__Bacteria	5449	104	58	39	32	32	1	0	0	85.11	51.03	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	PKWO01		-	-	-	-	-	GCA_003132085.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__PKWO01;s__PKWO01 sp003132085	78.95	0.34	taxonomic classification defined by topology and ANI	-	-	34.03	0.9635301466	Genome has more than 44.2% of markers with multiple hits	16	6352439	15	55	NODE_197_length_58694_cov_4.157301	58694	NA	Bacteria?	NA	Bacteria?	6195040	97
A3	bin.018	c__Deltaproteobacteria	83	247	155	78	159	10	0	0	0	67.39	2.2	Bacteria	Myxococcota	Polyangia	Palsa-1104	Fen-1088			-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	55.71	0.8104146741	-	17	2932184	0	70	NODE_558_length_39860_cov_5.531742	39860	NA	Bacteria?	NA	Bacteria?	2807500	95
A3	bin.019	k__Bacteria	924	151	101	28	122	1	0	0	0	74.26	0.99	Bacteria	Patescibacteria	Microgenomatia	Levybacterales	UBA12049	PPGL01		-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	67.04	0.898235396	-	18	1161400	0	35	NODE_5_length_245646_cov_12.577961	245646	NA	Bacteria?	NA	Bacteria?	1131146	97
A3	bin.020	k__Bacteria	2993	143	89	101	42	0	0	0	0	31.01	0	Bacteria	FCPU426	Palsa-1180					-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	29.28	0.4352002197	-	19	354104	2	60	NODE_6167_length_11133_cov_3.917404	11133	1	dsDNAphage	|full	Bacteria?	342971	96
A3	bin.021	k__Bacteria	2258	188	117	115	69	1	2	1	0	37.82	4.7	Bacteria	Acidobacteriota	Thermoanaerobaculia	Gp7-AA8	Gp7-AA8	Gp7-AA10		-	-	-	-	-	GCA_003222375.1	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Gp7-AA8;f__Gp7-AA8;g__Gp7-AA10;s__Gp7-AA10 sp003222375	81.25	0.61	taxonomic classification defined by topology and ANI	-	GCA_003223695.1, s__Gp7-AA10 sp0032236...	33.61	0.955506896	-	20	595482	0	61	NODE_5962_length_11327_cov_3.159422	11327	NA	Bacteria?	NA	Bacteria?	578208	97
